X,Y,numReview,avgReview,index,title,date,url,genUnknown,genAction,genAdventure,genAnimation,genChildren,genComedy,genCrime,genDocu,genDrama,genFantasy,genNoir,genHorror,genMusical,genMystery,genRomance,genSciFi,genThriller,genWar,genWestern
0.03438,0.58313,41,3.0244,329,187 (1997),1-Jan-1997,http://us.imdb.com/M/title-exact?187+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.097598,0.4386,113,3.5398,330,"Edge, The (1997)",26-Sep-1997,http://us.imdb.com/M/title-exact?Edge%2C+The+(1997/I),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.11119,0.38159,143,3.4615,331,Kiss the Girls (1997),1-Jan-1997,http://us.imdb.com/M/title-exact?Kiss+the+Girls+(1997),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
0.24502,0.20471,251,3.5936,332,"Game, The (1997)",1-Jan-1997,http://us.imdb.com/M/title-exact?Game%2C+The+(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.062497,0.56409,64,3.3594,333,U Turn (1997),1-Jan-1997,http://us.imdb.com/Title?U+Turn+(1997),0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.012198,0.62378,21,2.7619,334,How to Be a Player (1997),1-Jan-1997,http://us.imdb.com/M/title-exact?How+to+Be+a+Player+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.030513,0.60119,43,2.6279,335,Playing God (1997),1-Jan-1997,http://us.imdb.com/M/title-exact?Playing+God+(1997),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.014754,0.65217,18,3,336,"House of Yes, The (1997)",1-Jan-1997,"http://us.imdb.com/M/title-exact?House+of+Yes,+The+(1997)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.074292,0.56408,91,2.6593,337,Bean (1997),1-Jan-1997,http://us.imdb.com/M/title-exact?Bean+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.037901,0.58007,47,3.2553,338,Mad City (1997),1-Jan-1997,http://us.imdb.com/M/title-exact?Mad+City+(1997),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.17309,0.45857,189,3.5873,339,Boogie Nights (1997),1-Jan-1997,http://us.imdb.com/M/title-exact?Boogie+Nights+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0093242,0.64877,11,3.0909,340,Critical Care (1997),1-Jan-1997,http://us.imdb.com/M/title-exact?Critical+Care+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.046951,0.56086,52,2.9231,341,"Man Who Knew Too Little, The (1997)",1-Jan-1997,http://us.imdb.com/M/title-exact?Man+Who+Knew+Too+Little%2C+The+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.11808,0.47808,124,3.0968,342,Alien: Resurrection (1997),1-Jan-1997,http://us.imdb.com/M/title-exact?Alien%3A+Resurrection+(1997),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.040809,0.5844,55,3.6545,343,"Apostle, The (1997)",18-Dec-1997,http://us.imdb.com/M/title-exact?imdb-title-118632,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.071342,0.61603,65,3.4,344,Deconstructing Harry (1997),1-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-118954,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.1368,0.49646,126,3.6429,345,Jackie Brown (1997),1-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-119396,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.14341,0.50615,137,3.5109,346,Wag the Dog (1997),9-Jan-1998,http://us.imdb.com/M/title-exact?imdb-title-120885,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.024353,0.60241,27,3.2963,347,Desperate Measures (1998),30-Jan-1998,http://us.imdb.com/Title?Desperate+Measures+(1998),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
0.019186,0.60794,31,2.9032,348,Hard Rain (1998),16-Jan-1998,http://us.imdb.com/M/title-exact?imdb-title-120696,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.029246,0.58062,41,3.1463,349,Fallen (1998),16-Jan-1998,http://us.imdb.com/Title?Fallen+(1998),0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.013511,0.62443,20,2.7,350,"Prophecy II, The (1998)",16-Jan-1998,http://us.imdb.com/M/title-exact?imdb-title-119959,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.014873,0.62705,26,2.1154,351,Spice World (1997),1-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-120185,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.012295,0.63545,14,2.4286,352,Deep Rising (1998),30-Jan-1998,http://us.imdb.com/M/title-exact?imdb-title-118956,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.089385,0.53624,72,3.4861,353,"Wedding Singer, The (1998)",13-Feb-1998,http://us.imdb.com/M/title-exact?Wedding+Singer%2C+The+(1998),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.036401,0.58193,41,2.9268,354,Sphere (1998),13-Feb-1998,http://us.imdb.com/M/title-exact?Sphere+(1998),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0.20054,0.62036,97,3.3814,355,"Client, The (1994)",1-Jan-1994,"http://us.imdb.com/M/title-exact?Client,%20The%20(1994)",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0.57378,0.90322,264,4.2917,356,One Flew Over the Cuckoo's Nest (1975),1-Jan-1975,http://us.imdb.com/M/title-exact?One%20Flew%20Over%20the%20Cuckoo's%20Nest%20(1975),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.11065,0.47025,143,2.6154,357,Spawn (1997),1-Aug-1997,http://us.imdb.com/M/title-exact?Spawn+(1997/I),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0.006845,0.62744,18,3.5,358,"Assignment, The (1997)",1-Jan-1997,http://us.imdb.com/M/title-exact?Assignment%2C+The+(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0052928,0.64034,10,3.2,359,Wonderland (1997),1-Jan-1997,http://us.imdb.com/M/title-exact?Wonderland+(1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0022592,0.63955,10,3.5,360,Incognito (1997),1-Jan-1997,http://us.imdb.com/M/title-exact?Incognito+(1997),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.024903,0.62286,28,2.8214,361,Blues Brothers 2000 (1998),6-Feb-1998,http://us.imdb.com/M/title-exact?Blues+Brothers+2000+(1998),0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06652,0.57915,47,2.7234,362,Sudden Death (1995),1-Jan-1995,http://us.imdb.com/M/title-exact?Sudden%20Death%20(1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.054786,0.62202,37,2.6757,363,Ace Ventura: When Nature Calls (1995),1-Jan-1995,http://us.imdb.com/M/title-exact?Ace%20Ventura:%20When%20Nature%20Calls%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.089188,0.6253,48,3.2083,364,Powder (1995),1-Jan-1995,http://us.imdb.com/M/title-exact?Powder%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.10195,0.61631,47,3.3404,365,Dangerous Minds (1995),1-Jan-1995,http://us.imdb.com/M/title-exact?Dangerous%20Minds%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.34217,0.68724,170,3.4588,366,Clueless (1995),1-Jan-1995,http://us.imdb.com/M/title-exact?Clueless%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02964,0.62598,31,1.9032,367,Bio-Dome (1996),1-Jan-1996,http://us.imdb.com/M/title-exact?Bio-Dome%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.062613,0.57605,55,2.6364,368,Black Sheep (1996),2-Feb-1996,http://us.imdb.com/M/title-exact?Black%20Sheep%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.043123,0.58896,39,2.8205,369,Mary Reilly (1996),23-Feb-1996,http://us.imdb.com/M/title-exact?Mary%20Reilly%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.12047,0.71278,67,3.1642,370,"Bridges of Madison County, The (1995)",9-Feb-1996,"http://us.imdb.com/M/title-exact?Bridges%20of%20Madison%20County,%20The%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.066893,0.67234,34,3.5294,371,Jeffrey (1995),1-Jan-1995,http://us.imdb.com/M/title-exact?Jeffrey%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.069185,0.62572,39,2.8974,372,Judge Dredd (1995),1-Jan-1995,http://us.imdb.com/M/title-exact?Judge%20Dredd%20(1995),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.013719,0.64254,11,2.2727,373,Mighty Morphin Power Rangers: The Movie (1995),1-Jan-1995,http://us.imdb.com/M/title-exact?Mighty%20Morphin%20Power%20Rangers:%20The%20Movie%20(1995),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.024685,0.65079,23,1.9565,374,Showgirls (1995),1-Jan-1995,http://us.imdb.com/M/title-exact?Showgirls%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.036754,0.64727,24,2.8333,375,Houseguest (1994),1-Jan-1994,http://us.imdb.com/M/title-exact?Houseguest%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015033,0.64786,13,2.1538,376,Heavyweights (1994),1-Jan-1994,http://us.imdb.com/M/title-exact?Heavyweights%20(1994),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21579,0.75332,101,3.7228,377,Miracle on 34th Street (1994),1-Jan-1994,http://us.imdb.com/M/title-exact?Miracle%20on%2034th%20Street%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.065819,0.6169,43,2.9767,378,Tales From the Crypt Presents: Demon Knight (1995),1-Jan-1995,http://us.imdb.com/M/title-exact?Tales%20From%20the%20Crypt%20Presents:%20Demon%20Knight%20(1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.23032,0.67365,116,3.3362,379,Star Trek: Generations (1994),1-Jan-1994,http://us.imdb.com/M/title-exact?Star%20Trek:%20Generations%20(1994),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.17799,0.73076,100,3.55,380,Muriel's Wedding (1994),1-Jan-1994,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.20152,0.75444,111,3.5946,381,"Adventures of Priscilla, Queen of the Desert, The (1994)",1-Jan-1994,"http://us.imdb.com/M/title-exact?Adventures%20of%20Priscilla,%20Queen%20of%20the%20Desert,%20The%20(1994)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.034299,0.64921,31,2.0645,382,"Flintstones, The (1994)",1-Jan-1994,"http://us.imdb.com/M/title-exact?Flintstones,%20The%20(1994)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.10999,0.64333,69,2.7826,383,Naked Gun 33 1/3: The Final Insult (1994),1-Jan-1994,http://us.imdb.com/M/title-exact?Naked%20Gun%2033%201/3:%20The%20Final%20Insult%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.42857,0.62859,208,3.5625,384,True Lies (1994),1-Jan-1994,http://us.imdb.com/M/title-exact?True%20Lies%20(1994),0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.14906,0.66959,87,2.8161,385,Addams Family Values (1993),1-Jan-1993,http://us.imdb.com/M/title-exact?Addams%20Family%20Values%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13199,0.72485,65,3.3846,386,"Age of Innocence, The (1993)",1-Jan-1993,"http://us.imdb.com/M/title-exact?Age%20of%20Innocence,%20The%20(1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.043395,0.65401,28,2.3929,387,Beverly Hills Cop III (1994),1-Jan-1994,http://us.imdb.com/M/title-exact?Beverly%20Hills%20Cop%20III%20(1994),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.058188,0.69004,27,3.4444,388,Black Beauty (1994),1-Jan-1994,http://us.imdb.com/Title?Black+Beauty+(1994/I),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018633,0.65976,10,3.2,389,Fear of a Black Hat (1993),1-Jan-1993,http://us.imdb.com/M/title-exact?Fear%20of%20a%20Black%20Hat%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09604,0.64993,59,2.7458,390,Last Action Hero (1993),1-Jan-1993,http://us.imdb.com/M/title-exact?Last%20Action%20Hero%20(1993),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14537,0.64505,68,3.5441,391,"Man Without a Face, The (1993)",1-Jan-1993,"http://us.imdb.com/M/title-exact?Man%20Without%20a%20Face,%20The%20(1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.3707,0.66617,192,3.4115,392,Mrs. Doubtfire (1993),1-Jan-1993,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.024333,0.6367,12,3.3333,393,Radioland Murders (1994),1-Jan-1994,http://us.imdb.com/M/title-exact?Radioland%20Murders%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
0.079646,0.62904,56,2.5893,394,Robin Hood: Men in Tights (1993),1-Jan-1993,http://us.imdb.com/M/title-exact?Robin%20Hood:%20Men%20in%20Tights%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.093955,0.67838,54,2.8148,395,Serial Mom (1994),1-Jan-1994,http://us.imdb.com/M/title-exact?Serial%20Mom%20(1994),0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0.015555,0.65806,12,2.5833,396,Striking Distance (1993),1-Jan-1993,http://us.imdb.com/M/title-exact?Striking%20Distance%20(1993),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.029737,0.64442,26,2.0769,397,Super Mario Bros. (1993),1-Jan-1993,http://us.imdb.com/M/title-exact?Super%20Mario%20Bros.%20(1993),0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.17525,0.66045,89,3.3034,398,"Three Musketeers, The (1993)",1-Jan-1993,"http://us.imdb.com/M/title-exact?Three%20Musketeers,%20The%20(1993)",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.026357,0.65086,18,2.7222,399,"Little Rascals, The (1994)",1-Jan-1994,"http://us.imdb.com/M/title-exact?Little%20Rascals,%20The%20(1994)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12835,0.66397,76,2.8026,400,"Brady Bunch Movie, The (1995)",1-Jan-1995,"http://us.imdb.com/M/title-exact?Brady%20Bunch%20Movie,%20The%20(1995)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.32419,0.64412,170,3.4647,401,Ghost (1990),1-Jan-1990,http://us.imdb.com/M/title-exact?Ghost%20(1990),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0.39245,0.64402,201,3.4279,402,Batman (1989),1-Jan-1989,http://us.imdb.com/M/title-exact?Batman%20(1989),0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.2326,0.73793,101,3.6733,403,Pinocchio (1940),1-Jan-1940,http://us.imdb.com/M/title-exact?Pinocchio%20(1940),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.48431,0.24429,344,3.314,404,Mission: Impossible (1996),22-May-1996,http://us.imdb.com/M/title-exact?Mission:%20Impossible%20(1996),0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.04965,0.58433,49,2.449,405,Thinner (1996),25-Oct-1996,http://us.imdb.com/M/title-exact?Thinner%20(1996),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.048119,0.60589,43,2.5116,406,Spy Hard (1996),24-May-1996,http://us.imdb.com/M/title-exact?Spy%20Hard%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.22262,0.64827,112,4.4911,407,"Close Shave, A (1995)",28-Apr-1996,"http://us.imdb.com/M/title-exact?Close%20Shave,%20A%20(1995)",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.09927,0.54033,70,3.1429,408,Jack (1996),7-Aug-1996,http://us.imdb.com/M/title-exact?Jack%20(1996),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.22986,0.45586,162,3.1296,409,Kingpin (1996),12-Jul-1996,http://us.imdb.com/M/title-exact?Kingpin%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21868,0.45244,163,2.9141,410,"Nutty Professor, The (1996)",28-Jun-1996,"http://us.imdb.com/M/title-exact?Nutty%20Professor,%20The%20(1996)",0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0.10619,0.57918,93,2.3978,411,"Very Brady Sequel, A (1996)",23-Aug-1996,"http://us.imdb.com/M/title-exact?Very%20Brady%20Sequel,%20A%20(1996)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06496,0.59097,55,2.6364,412,Tales from the Crypt Presents: Bordello of Blood (1996),19-Jul-1996,http://us.imdb.com/M/title-exact?Tales%20from%20the%20Crypt%20Presents:%20Bordello%20of%20Blood%20(1996),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.13493,0.79312,62,3.5323,413,My Favorite Year (1982),1-Jan-1982,http://us.imdb.com/M/title-exact?My%20Favorite%20Year%20(1982),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.048699,0.6618,25,2.84,414,"Apple Dumpling Gang, The (1975)",1-Jan-1975,"http://us.imdb.com/M/title-exact?Apple%20Dumpling%20Gang,%20The%20(1975)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.13774,0.72166,64,3.4844,415,Old Yeller (1957),1-Jan-1957,http://us.imdb.com/M/title-exact?Old%20Yeller%20(1957),0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.13827,0.70828,73,3.0959,416,"Parent Trap, The (1961)",1-Jan-1961,"http://us.imdb.com/M/title-exact?Parent%20Trap,%20The%20(1961)",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.26485,0.69649,129,3.5814,417,Cinderella (1950),1-Jan-1950,http://us.imdb.com/M/title-exact?Cinderella%20(1950),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.37151,0.79459,178,3.7247,418,Mary Poppins (1964),1-Jan-1964,http://us.imdb.com/M/title-exact?Mary%20Poppins%20(1964),0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.17796,0.68911,81,3.6667,419,Alice in Wonderland (1951),1-Jan-1951,http://us.imdb.com/M/title-exact?Alice%20in%20Wonderland%20(1951),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.20856,0.65103,106,3.5943,420,William Shakespeare's Romeo and Juliet (1996),25-Oct-1996,http://us.imdb.com/Title?Romeo+%2B+Juliet+(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.039258,0.65158,26,2.8462,421,Aladdin and the King of Thieves (1996),1-Jan-1996,http://us.imdb.com/M/title-exact?Aladdin%20and%20the%20King%20of%20Thieves%20(1996)%20(V),0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.61582,0.79705,300,3.8333,422,E.T. the Extra-Terrestrial (1982),1-Jan-1982,http://us.imdb.com/M/title-exact?E%2ET%2E%20the%20Extra-Terrestrial%20%281982%29,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0.008959,0.64492,19,1.3158,423,Children of the Corn: The Gathering (1996),1-Jan-1996,http://us.imdb.com/M/title-exact?Children%20of%20the%20Corn%3A%20The%20Gathering%20%281996%29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.19937,0.75693,85,3.7412,424,Bob Roberts (1992),1-Jan-1992,http://us.imdb.com/M/title-exact?Bob%20Roberts%20(1992),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.051667,0.62458,32,2.8438,425,"Transformers: The Movie, The (1986)",1-Jan-1986,"http://us.imdb.com/M/title-exact?Transformers:%20The%20Movie,%20The%20(1986)",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
0.46706,0.91242,219,4.2922,426,To Kill a Mockingbird (1962),1-Jan-1962,http://us.imdb.com/M/title-exact?To%20Kill%20a%20Mockingbird%20(1962),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.261,0.85573,121,3.8182,427,Harold and Maude (1971),1-Jan-1971,http://us.imdb.com/M/title-exact?Harold%20and%20Maude%20(1971),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21243,0.82055,97,3.9381,428,"Day the Earth Stood Still, The (1951)",1-Jan-1951,"http://us.imdb.com/M/title-exact?Day%20the%20Earth%20Stood%20Still,%20The%20(1951)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.21533,0.8693,93,4,429,Duck Soup (1933),1-Jan-1933,http://us.imdb.com/M/title-exact?Duck%20Soup%20(1933),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3116,0.66981,153,3.5359,430,Highlander (1986),1-Jan-1986,http://us.imdb.com/M/title-exact?Highlander%20(1986),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3607,0.82333,174,3.7701,431,Fantasia (1940),1-Jan-1940,http://us.imdb.com/M/title-exact?Fantasia%20(1940),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.35816,0.76134,171,3.6901,432,Heathers (1989),1-Jan-1989,http://us.imdb.com/M/title-exact?Heathers%20(1989),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15057,0.79355,67,3.8358,433,Forbidden Planet (1956),1-Jan-1956,http://us.imdb.com/M/title-exact?Forbidden%20Planet%20(1956),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.42749,0.92998,216,3.9491,434,Butch Cassidy and the Sundance Kid (1969),1-Jan-1969,http://us.imdb.com/M/title-exact?Butch%20Cassidy%20and%20the%20Sundance%20Kid%20(1969),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2042,0.72958,99,3.5354,435,"American Werewolf in London, An (1981)",1-Jan-1981,"http://us.imdb.com/M/title-exact?American%20Werewolf%20in%20London,%20An%20(1981)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.002291,0.65605,5,1,436,Amityville 1992: It's About Time (1992),1-Jan-1992,http://us.imdb.com/M/title-exact?Amityville%201992:%20It's%20About%20Time%20(1992),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0032601,0.65663,6,1.1667,437,Amityville 3-D (1983),1-Jan-1983,http://us.imdb.com/M/title-exact?Amityville%203-D%20(1983),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.002291,0.65605,5,1,438,Amityville: A New Generation (1993),1-Jan-1993,http://us.imdb.com/M/title-exact?Amityville:%20A%20New%20Generation%20(1993),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.010036,0.6587,14,1.6429,439,Amityville II: The Possession (1982),1-Jan-1982,http://us.imdb.com/M/title-exact?Amityville%20II:%20The%20Possession%20(1982),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.06924,0.65919,53,2.566,440,"Amityville Horror, The (1979)",1-Jan-1979,"http://us.imdb.com/M/title-exact?Amityville%20Horror,%20The%20(1979)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0024354,0.65727,4,1.25,441,"Amityville Curse, The (1990)",1-Jan-1990,"http://us.imdb.com/M/title-exact?Amityville%20Curse,%20The%20(1990)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.34425,0.81957,162,3.8086,442,"Birds, The (1963)",1-Jan-1963,"http://us.imdb.com/M/title-exact?Birds,%20The%20(1963)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.066529,0.67445,46,2.7174,443,"Blob, The (1958)",1-Jan-1958,"http://us.imdb.com/M/title-exact?Blob,%20The%20(1958)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.04245,0.69021,22,3.5,444,"Body Snatcher, The (1945)",1-Jan-1945,"http://us.imdb.com/M/title-exact?Body%20Snatcher,%20The%20(1945)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.010926,0.65856,9,2.4444,445,Burnt Offerings (1976),1-Jan-1976,http://us.imdb.com/M/title-exact?Burnt%20Offerings%20(1976),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.23764,0.7184,121,3.5041,446,Carrie (1976),1-Jan-1976,http://us.imdb.com/M/title-exact?Carrie%20(1976),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.16779,0.70872,85,3.3882,447,"Omen, The (1976)",1-Jan-1976,"http://us.imdb.com/M/title-exact?Omen,%20The%20(1976)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.19906,0.6521,117,3.0342,448,Star Trek: The Motion Picture (1979),1-Jan-1979,http://us.imdb.com/M/title-exact?Star%20Trek:%20The%20Motion%20Picture%20(1979),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.082955,0.63564,63,2.3968,449,Star Trek V: The Final Frontier (1989),1-Jan-1989,http://us.imdb.com/M/title-exact?Star%20Trek%20V:%20The%20Final%20Frontier%20(1989),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.31955,0.69887,170,3.3471,450,Grease (1978),1-Jan-1978,http://us.imdb.com/M/title-exact?Grease%20(1978),0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0.094306,0.6284,66,2.6667,451,Jaws 2 (1978),1-Jan-1978,http://us.imdb.com/M/title-exact?Jaws%202%20(1978),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
